Signal Name,Original_Signal (Time Cut)
holding_voltage,2.986197279113729
unloading_parameter,[-3.94244282e-04  2.28826756e+00 -4.42729051e+03  2.85535044e+06]
peak_time,1930.68
peak_value,2.985212
peak_mean,2.985333262
plus_minus_toleranz,0.0013592343986961318
U3,0.09486856070038696
U3_mean,0.09498982270038692
manufacturer,vishay
capacitance,50
typ,C
methode,A
klass,4
dut,1
version,1
U_R,3.0
ESR,0.022
I_c,3.589
I_dc,6.0





time,value,derivative
1935.58,2.309743,-0.1388999999971503
1935.5900000000001,2.307736,-0.1195999999968933
1935.6000000000001,2.307351,-0.07330000000004588
1935.6100000000001,2.30627,-0.1427500000001345
1935.6200000000001,2.304496,-0.1311500000001331
1935.63,2.303647,-0.07720000000007587
1935.64,2.302952,-0.12345000000009065
1935.65,2.301178,-0.15430000000012
1935.66,2.299866,-0.08875000000010402
1935.67,2.299403,-0.08875000000010402
1935.68,2.298091,-0.14275000000012028
1935.69,2.296548,-0.09260000000007551
1935.7,2.296239,-0.0887500000000756
1935.71,2.294773,-0.1466000000001344
1935.72,2.293307,-0.10030000000008954
1935.73,2.292767,-0.10030000000008954
1935.74,2.291301,-0.14275000000012028
1935.75,2.289912,-0.10805000000009102
1935.76,2.28914,-0.10030000000010375
1935.77,2.287906,-0.135000000000133
1935.78,2.28644,-0.11960000000010496
1935.79,2.285514,-0.09260000000008972
1935.8,2.284588,-0.13505000000013467
1935.81,2.282813,-0.13505000000010625
1935.82,2.281887,-0.08100000000005991
1935.83,2.281193,-0.11569999999774438
1935.8400000000001,2.279573,-0.1427499999980597
1935.8500000000001,2.278338,-0.0887500000000756
1935.8600000000001,2.277798,-0.10030000000008954
1935.8700000000001,2.276332,-0.1543500000001501
1935.88,2.274711,-0.10420000000009111
1935.89,2.274248,-0.10030000000008954
1935.9,2.272705,-0.15045000000014852
1935.91,2.271239,-0.10415000000010366
1935.92,2.270622,-0.09260000000007551
1935.93,2.269387,-0.12735000000010643
1935.94,2.268075,-0.11185000000010348
1935.95,2.26715,-0.08870000000008815
1935.96,2.266301,-0.13505000000013467
1935.97,2.264449,-0.13120000000012055
1935.98,2.263677,-0.06945000000006019
1935.99,2.26306,-0.12730000000011898
1936.0,2.261131,-0.1466000000001344
1936.01,2.260128,-0.07715000000006
1936.02,2.259588,-0.10415000000008945
1936.03,2.258045,-0.13890000000012037
1936.04,2.25681,-0.10805000000009102
1936.05,2.255884,-0.12345000000011908
1936.06,2.254341,-0.13505000000013467
1936.07,2.253183,-0.08490000000007569
1936.08,2.252643,-0.08869999999826916
1936.0900000000001,2.251409,-0.1619999999991677
1936.1000000000001,2.249403,-0.12345000000011908
1936.1100000000001,2.24894,-0.0733000000000743
1936.1200000000001,2.247937,-0.13120000000012055
1936.13,2.246316,-0.13120000000012055
1936.14,2.245313,-0.0849000000000899
1936.15,2.244618,-0.13120000000012055
1936.16,2.242689,-0.1350000000001188
1936.17,2.241918,-0.07715000000006
1936.18,2.241146,-0.11960000000010496
1936.19,2.239526,-0.1427500000001487
1936.2,2.238291,-0.09260000000007551
1936.21,2.237674,-0.11185000000007506
1936.22,2.236054,-0.1466000000001486
1936.23,2.234742,-0.08875000000008981
1936.24,2.234279,-0.09260000000008972
1936.25,2.23289,-0.1427500000001345
1936.26,2.231424,-0.10800000000008936
1936.27,2.23073,-0.06945000000006019
1936.28,2.230035,-0.14275000000012028
1936.29,2.227875,-0.13890000000013458
1936.3,2.227257,-0.07720000000007587
1936.31,2.226331,-0.1350000000001188
1936.32,2.224557,-0.1350000000001188
1936.33,2.223631,-0.08489999999926567
1936.3400000000001,2.222859,-0.11959999999970705
1936.3500000000001,2.221239,-0.15045000000014852
1936.3600000000001,2.21985,-0.09645000000008963
1936.3700000000001,2.21931,-0.10030000000008954
1936.38,2.217844,-0.13890000000013458
1936.39,2.216532,-0.09645000000008963
1936.4,2.215915,-0.09645000000008963
1936.41,2.214603,-0.15050000000013597
1936.42,2.212905,-0.10420000000010532
1936.43,2.212519,-0.08870000000008815
1936.44,2.211131,-0.16200000000013404
1936.45,2.209279,-0.10805000000009102
1936.46,2.20897,-0.05790000000006046
1936.47,2.208121,-0.14275000000012028
1936.48,2.206115,-0.13890000000012037
1936.49,2.205343,-0.06170000000007292
1936.5,2.204881,-0.11570000000010339
1936.51,2.203029,-0.15050000000012176
1936.52,2.201871,-0.08490000000007569
1936.53,2.201331,-0.10800000000008936
1936.54,2.199711,-0.1504500000001343
1936.55,2.198322,-0.09260000000011814
1936.56,2.197859,-0.11190000000010514
1936.57,2.196084,-0.16975000000013551
1936.58,2.194464,-0.10415000000021735
1936.5900000000001,2.194001,-0.07329999999984693
1936.6000000000001,2.192998,-0.1543500000001643
1936.6100000000001,2.190914,-0.12735000000010643
1936.6200000000001,2.190451,-0.07330000000004588
1936.63,2.189448,-0.12730000000010477
1936.64,2.187905,-0.11960000000010496
1936.65,2.187056,-0.10030000000010375
1936.66,2.185899,-0.12345000000011908
1936.67,2.184587,-0.11575000000009084
1936.68,2.183584,-0.09260000000007551
1936.69,2.182735,-0.1273000000001332
1936.7,2.181038,-0.1273000000001332
1936.71,2.180189,-0.09260000000007551
1936.72,2.179186,-0.11960000000010496
1936.73,2.177797,-0.1543500000001643
1936.74,2.176099,-0.10030000000010375
1936.75,2.175791,-0.07330000000004588
1936.76,2.174633,-0.14275000000012028
1936.77,2.172936,-0.11185000000010348
1936.78,2.172396,-0.08490000000007569
1936.79,2.171238,-0.13890000000013458
1936.8,2.169618,-0.12730000000010477
1936.81,2.168692,-0.07715000000006
1936.82,2.168075,-0.10805000000010523
1936.83,2.166531,-0.13889999999891245
1936.8400000000001,2.165297,-0.08484999999824083
1936.8500000000001,2.164834,-0.11190000000009093
1936.8600000000001,2.163059,-0.16975000000014973
1936.8700000000001,2.161439,-0.10030000000010375
1936.88,2.161053,-0.09260000000008972
1936.89,2.159587,-0.13120000000012055
1936.9,2.158429,-0.09645000000008963
1936.91,2.157658,-0.09255000000007385
1936.92,2.156578,-0.1543500000001501
1936.93,2.154571,-0.13890000000013458
1936.94,2.1538,-0.08870000000005973
1936.95,2.152797,-0.12730000000010477
1936.96,2.151254,-0.13120000000012055
1936.97,2.150173,-0.08105000000007578
